,title,link,date
68," 대통령실, 북한 무인기 ‘비행금지구역 침범’에 침묵…전날 보고 후 브리핑에서도 제외",https://www.khan.co.kr/politics/president/article/202301051740001,2023.01.05 17:40
69, 9·19 효력정지시 대북 확성기·전단 검토···‘강 대 강’ 조장하는 통일부,https://www.khan.co.kr/politics/president/article/202301051727001,2023.01.05 17:27
70," 통일부, ‘9·19 군사합의’ 정지시 ‘대북 확성기·전단’ 가능 여부 검토",https://www.khan.co.kr/politics/president/article/202301051130001,2023.01.05 11:30
71, 태영호 “9·19 효력정지 검토···그정도 발언은 해야”,https://www.khan.co.kr/politics/president/article/202301050932001,2023.01.05 09:32
72," 북한 무인기 용산 진입, 하태경 “군 은폐라고 생각 안해”",https://www.khan.co.kr/politics/president/article/202301050853001,2023.01.05 08:53
73," 정진석 “중대선거구제 논의, 권력구조·행정구역 개편 논의 같이 돼야”",https://www.khan.co.kr/politics/president/article/202301050823001,2023.01.05 08:23
74," 윤 대통령, 문화예술인들 만나 “국격 키워줘 감사하다”",https://www.khan.co.kr/politics/president/article/202301042124001,2023.01.04 21:24
75," 윤 대통령 “양곡 매입 의무화, 바람직하지 않아” 거부권 시사",https://www.khan.co.kr/politics/president/article/202301042054025,2023.01.04 20:54
76, 대통령이 ‘남북 군사합의’ 무력화 시사···“위기 고조 아닌 관리가 정부 역할” 비판,https://www.khan.co.kr/politics/president/article/202301041756001,2023.01.04 17:56
77, 윤 대통령 “양곡관리법 바람직하지 않아” 거부권 행사 시사,https://www.khan.co.kr/politics/president/article/202301041722001,2023.01.04 17:22
78, 윤 대통령 “9·19 군사합의 효력 정지 검토”…강 대 강 대치로 한반도 긴장 고조 불가피,https://www.khan.co.kr/politics/president/article/202301041719001,2023.01.04 17:19
79, 개방 급급했던 청와대에서 유물 나와···“경내 정밀 조사를”,https://www.khan.co.kr/politics/president/article/202301041613021,2023.01.04 16:13
80," 윤석열 정부의 ‘뉴홈’, 공공브랜드 잔혹사 피해갈까···빨강 로고 논란도",https://www.khan.co.kr/politics/president/article/202301041455001,2023.01.04 14:55
81," “윤 대통령, 북한 다시 영토 침범시 9·19 합의 효력정지 검토”",https://www.khan.co.kr/politics/president/article/202301041133001,2023.01.04 11:33
82," 윤 대통령, 부동산 규제 완화 “속도감 있게…과거 정부는 이념 차원에서 접근”",https://www.khan.co.kr/politics/president/article/202301031707001,2023.01.03 17:07
83," 윤 대통령이 띄운 중대선거구제, 국민의힘은 왜 뜨뜻미지근할까",https://www.khan.co.kr/politics/president/article/202301031644001,2023.01.03 16:44
84," 윤 대통령, 새해 첫 국무회의 “사회 곳곳 폐단 바로잡겠다”",https://www.khan.co.kr/politics/president/article/202301031337001,2023.01.03 13:37
85," 김종인 “선거구제 개편, 거의 불가능···‘윤심’ 경쟁 안하는 게 정치인 자세”",https://www.khan.co.kr/politics/president/article/202301031309001,2023.01.03 13:09
86, 바이든 공동 핵 연습 “No” 답변에 대통령실 “거두절미 질문 때문···공동 논의 중”,https://www.khan.co.kr/politics/president/article/202301030948021,2023.01.03 09:48
87," 윤 대통령, 신년인사회서 ‘어퍼컷 세리머니’···여당 의원 90여명 참석",https://www.khan.co.kr/politics/president/article/202301022017001,2023.01.02 20:17
88," 여야, ‘소선거구제 개편 필요성’ 공감하면서도 “아마 어려울 것”",https://www.khan.co.kr/politics/president/article/202301021943001,2023.01.02 19:43
89," 윤 대통령 7년만에 경제계 신년회 참석해 “규제타파, 노동개혁” 약속",https://www.khan.co.kr/politics/president/article/202301021928001,2023.01.02 19:28
90," 윤 대통령, 베네딕토 16세 전 교황 조문 “한반도 평화 위해 진심으로 기도해 주셨다”",https://www.khan.co.kr/politics/president/article/202301021617001,2023.01.02 16:17
91, 윤 대통령 신년인사회 “기득권 저항에 무너지면 번영 어려워”···민주당은 지방 일정으로 불참,https://www.khan.co.kr/politics/president/article/202301021152001,2023.01.02 11:52
