,title,link,date
151," 대통령실, 나경원 ‘대출 탕감’ 발언 공개 반박…당대표 출마 견제 나섰나",https://www.khan.co.kr/politics/politics-general/article/202301062048015,2023.01.06 20:48
152," 대통령실, ‘나경원의 출산 장려 정책’ 공개 비판···당대표 불출마 압박?",https://www.khan.co.kr/politics/politics-general/article/202301061639001,2023.01.06 16:39
153," ‘성남FC 사건’ 이재명, 10일 검찰 출석···현직 제1야당 대표로선 헌정사 최초",https://www.khan.co.kr/politics/politics-general/article/202301061609001,2023.01.06 16:09
154," 이상민 장관, 끝내 사퇴 거부···“한가지만 묻겠다” 유족 외침도 회피",https://www.khan.co.kr/politics/politics-general/article/202301061556001,2023.01.06 15:56
155," [속보] 이재명, 10일 오전 10시30분 검찰 출석",https://www.khan.co.kr/politics/politics-general/article/202301061403001,2023.01.06 14:03
156," “놀고 있었겠냐” 이상민, 참사 당일 85분간 직접 건 전화는 단 1통",https://www.khan.co.kr/politics/politics-general/article/202301061244001,2023.01.06 12:44
157, 민주당 “거짓 보고 국방장관···‘김병주 색깔론’엔 코웃음”,https://www.khan.co.kr/politics/politics-general/article/202301061135001,2023.01.06 11:35
158, 유족 명단 없다던 이상민 “사실 행안부에서 유족 명단 갖고 있을 이유는 없어”,https://www.khan.co.kr/politics/politics-general/article/202301061118001,2023.01.06 11:18
159, 이상민 “이태원 ‘사고’에 사과”···사퇴는 거부,https://www.khan.co.kr/politics/politics-general/article/202301061045001,2023.01.06 10:45
160, 이재명 “대통령실·내각 전면 개편 촉구···군도 응분의 책임 물어야”,https://www.khan.co.kr/politics/politics-general/article/202301061026001,2023.01.06 10:26
161," [속보] 국정조사특위, 송병주 전 용산서 상황실장 고발···“핵심 증인인데 불출석”",https://www.khan.co.kr/politics/politics-general/article/202301061019001,2023.01.06 10:19
162," 국민의힘, 무인기 침범 가능성 제기한 김병주에 공세···“신통력 있나”",https://www.khan.co.kr/politics/politics-general/article/202301060929011,2023.01.06 09:29
163, 김병주 “김은혜가 제기한 비행금지구역 침범 가능성 출처···국방장관과 합참의장이다”,https://www.khan.co.kr/politics/politics-general/article/202301060837001,2023.01.06 08:37
164," 이태원 참사 국조특위, 오늘 2차 청문회···17일까지 연장도",https://www.khan.co.kr/politics/politics-general/article/202301060802001,2023.01.06 08:02
165, 국정원 “북한 무인기 대통령실 촬영 가능성 배제 못해”,https://www.khan.co.kr/politics/politics-general/article/202301051950001,2023.01.05 19:50
166," 사회적기업 ‘정부 지원’ 비위 적발···부동산세 부당 감면, 지원금 과다",https://www.khan.co.kr/politics/politics-general/article/202301051759001,2023.01.05 17:59
167, 9·19 효력정지시 대북 확성기·전단 검토···‘강 대 강’ 조장하는 통일부,https://www.khan.co.kr/politics/politics-general/article/202301051727001,2023.01.05 17:27
168," [속보] 국정원 “북한 무인기, 용산 대통령실 촬영 가능성 있다”",https://www.khan.co.kr/politics/politics-general/article/202301051723001,2023.01.05 17:23
169, [속보] 국정원 “북한 리용호 전 외무상 숙청 확인···처형 여부는 확인 안돼”,https://www.khan.co.kr/politics/politics-general/article/202301051716011,2023.01.05 17:16
170," [스팟+터뷰] 김영배 “비례대표 확대 없는 중대선거구는 위험···민주당, 허대만 유지 지켜야”",https://www.khan.co.kr/politics/politics-general/article/202301051627001,2023.01.05 16:27
